order_id,customer_id,courier_id,region,order_time,delivery_time,total_amount,customer_rating
1248,104,45,Downtown,2025-03-15 11:20:01,2025-03-15 12:46:01,73.59,1.0
1249,83,25,Westside,2025-03-24 00:57:31,2025-03-24 01:23:31,85.04,5.0
1250,90,36,Downtown,2025-03-11 17:06:16,2025-03-11 17:48:16,97.82,5.0
1251,84,22,Eastside,2025-04-06 20:20:48,2025-04-06 20:52:48,48.81,3.0
1252,294,15,Uptown,2025-03-16 12:20:46,2025-03-16 12:53:46,112.2,3.0
1253,157,26,Suburbs,2025-03-18 10:08:31,2025-03-18 11:18:31,92.66,3.0
1254,229,38,Suburbs,2025-04-07 10:10:04,2025-04-07 10:51:04,119.99,3.0
1255,26,44,Suburbs,2025-03-24 20:41:06,2025-03-24 21:07:06,26.57,1.0
1256,277,16,Downtown,2025-04-06 23:21:32,2025-04-07 00:22:32,40.58,1.0
1257,93,12,Westside,2025-03-20 23:29:07,2025-03-21 00:03:07,40.63,2.0
1258,40,23,Suburbs,2025-03-18 00:09:06,2025-03-18 01:38:06,92.26,5.0
1259,203,10,Westside,2025-04-09 12:16:41,2025-04-09 13:45:41,12.14,2.0
1260,291,28,Suburbs,2025-03-17 17:25:04,2025-03-17 18:37:04,52.23,
1261,75,16,Eastside,2025-03-12 10:05:12,2025-03-12 10:44:12,118.2,5.0
1262,173,19,Uptown,2025-03-12 11:45:52,2025-03-12 12:18:52,118.6,4.0
1263,2,25,Uptown,2025-03-16 16:26:20,2025-03-16 17:50:20,33.67,4.0
1264,150,7,Suburbs,2025-03-11 23:52:36,2025-03-12 00:20:36,36.24,1.0
1265,192,50,Suburbs,2025-03-27 16:10:34,2025-03-27 16:53:34,114.68,1.0
1266,170,24,Uptown,2025-03-19 01:26:22,2025-03-19 02:43:22,101.05,1.0
1267,247,4,Downtown,2025-04-06 12:34:01,2025-04-06 12:51:01,118.41,5.0
1268,70,14,Uptown,2025-03-24 11:35:57,2025-03-24 11:51:57,105.51,5.0
1269,152,18,Suburbs,2025-04-09 05:55:32,2025-04-09 07:13:32,68.32,5.0
1270,117,6,Suburbs,2025-03-26 06:47:56,2025-03-26 07:21:56,79.66,5.0
1271,250,23,Downtown,2025-03-20 10:34:30,2025-03-20 11:00:30,93.89,1.0
1272,7,22,Downtown,2025-03-25 09:54:56,2025-03-25 10:51:56,103.34,3.0
1273,73,38,Westside,2025-03-13 15:56:26,2025-03-13 16:29:26,100.24,4.0
1274,265,17,Westside,2025-03-13 08:45:47,2025-03-13 09:00:47,85.28,
1275,279,17,Uptown,2025-04-03 07:17:51,2025-04-03 08:44:51,29.23,4.0
1276,145,22,Uptown,2025-03-19 05:15:33,2025-03-19 06:26:33,109.36,
1277,146,46,Uptown,2025-04-09 06:59:14,2025-04-09 07:36:14,94.22,4.0
1278,290,18,Suburbs,2025-03-28 20:45:00,2025-03-28 21:27:00,10.75,2.0
1279,115,40,Suburbs,2025-04-05 19:05:52,2025-04-05 20:01:52,61.67,4.0
1280,248,33,Downtown,2025-04-07 03:46:04,2025-04-07 05:03:04,111.29,2.0
1281,178,48,Eastside,2025-03-31 01:37:31,2025-03-31 02:25:31,97.21,3.0
1282,274,7,Suburbs,2025-03-31 01:57:25,2025-03-31 02:19:25,18.09,
1283,128,11,Westside,2025-03-13 22:08:53,2025-03-13 23:05:53,46.26,3.0
1284,245,21,Downtown,2025-03-20 06:43:38,2025-03-20 07:08:38,118.41,3.0
1285,34,11,Uptown,2025-03-19 23:38:18,2025-03-20 00:00:18,17.13,
1286,234,1,Uptown,2025-03-12 01:52:20,2025-03-12 03:13:20,82.51,2.0
1287,108,22,Westside,2025-03-14 01:46:09,2025-03-14 03:12:09,73.54,3.0
1288,124,27,Suburbs,2025-03-23 06:13:29,2025-03-23 07:19:29,107.83,3.0
1289,194,45,Suburbs,2025-03-24 12:38:40,2025-03-24 13:04:40,35.59,
1290,209,18,Downtown,2025-03-18 08:03:29,2025-03-18 08:56:29,78.65,4.0
1291,126,48,Suburbs,2025-04-03 15:50:03,2025-04-03 16:53:03,74.61,2.0
1292,6,30,Suburbs,2025-04-06 22:21:17,2025-04-06 22:56:17,23.64,5.0
1293,24,35,Eastside,2025-03-30 08:58:12,2025-03-30 10:17:12,58.87,2.0
1294,299,26,Suburbs,2025-04-02 11:19:02,2025-04-02 12:47:02,10.24,4.0
1295,64,31,Downtown,2025-04-03 22:15:39,2025-04-03 22:58:39,52.75,5.0
1296,237,14,Westside,2025-03-12 06:12:34,2025-03-12 07:40:34,88.75,5.0
1297,46,25,Eastside,2025-03-15 13:03:52,2025-03-15 14:19:52,18.34,1.0
1298,272,21,Downtown,2025-03-13 14:36:17,2025-03-13 15:18:17,91.47,3.0
1299,75,43,Suburbs,2025-04-03 08:14:41,2025-04-03 09:34:41,81.63,
1300,189,4,Westside,2025-04-05 01:30:36,2025-04-05 02:25:36,94.18,3.0
1301,121,22,Downtown,2025-04-04 04:03:11,2025-04-04 04:41:11,88.14,
1302,170,12,Westside,2025-03-27 00:36:28,2025-03-27 00:53:28,80.81,
1303,36,21,Suburbs,2025-03-17 04:45:21,2025-03-17 06:02:21,86.34,3.0
1304,167,30,Suburbs,2025-04-06 09:55:17,2025-04-06 11:16:17,60.46,
1305,143,5,Westside,2025-03-17 09:26:37,2025-03-17 10:48:37,81.95,1.0
1306,220,24,Eastside,2025-04-08 23:06:55,2025-04-08 23:35:55,12.58,5.0
1307,224,33,Suburbs,2025-03-20 12:22:42,2025-03-20 13:27:42,82.58,2.0
1308,65,44,Suburbs,2025-03-24 19:43:41,2025-03-24 21:00:41,22.78,5.0
1309,123,12,Downtown,2025-04-03 10:23:06,2025-04-03 11:29:06,110.65,
1310,46,50,Suburbs,2025-04-06 13:40:14,2025-04-06 14:06:14,79.34,1.0
1311,14,22,Westside,2025-04-01 05:57:29,2025-04-01 06:54:29,42.1,2.0
1312,79,47,Suburbs,2025-04-07 00:31:08,2025-04-07 00:50:08,77.58,
1313,95,31,Westside,2025-03-24 19:51:43,2025-03-24 20:21:43,31.51,2.0
1314,177,14,Suburbs,2025-04-06 10:20:53,2025-04-06 11:40:53,56.89,3.0
1315,201,48,Suburbs,2025-03-23 18:01:47,2025-03-23 19:18:47,70.21,4.0
1316,252,44,Westside,2025-03-29 22:01:50,2025-03-29 22:24:50,42.21,3.0
1317,3,24,Downtown,2025-03-16 19:21:43,2025-03-16 20:13:43,110.61,1.0
1318,73,41,Downtown,2025-03-23 23:15:35,2025-03-24 00:18:35,11.01,5.0
1319,66,33,Uptown,2025-03-12 17:34:11,2025-03-12 17:52:11,26.73,
1320,70,28,Downtown,2025-03-15 02:19:21,2025-03-15 03:45:21,56.03,
1321,232,46,Westside,2025-03-26 17:22:11,2025-03-26 18:32:11,22.08,3.0
1322,20,6,Westside,2025-03-25 23:26:50,2025-03-25 23:41:50,95.42,3.0
1323,116,16,Uptown,2025-04-08 14:48:22,2025-04-08 15:54:22,99.72,4.0
1324,225,49,Uptown,2025-03-24 15:53:44,2025-03-24 17:02:44,54.78,4.0
1325,261,34,Suburbs,2025-03-21 11:59:33,2025-03-21 12:23:33,74.57,
1326,98,46,Uptown,2025-03-11 17:15:16,2025-03-11 18:03:16,113.44,2.0
1327,203,37,Suburbs,2025-03-19 13:29:32,2025-03-19 14:47:32,99.69,1.0
1328,134,40,Uptown,2025-04-03 16:49:06,2025-04-03 17:06:06,22.92,1.0
1329,202,5,Downtown,2025-03-24 17:49:55,2025-03-24 19:14:55,77.37,3.0
1330,240,25,Downtown,2025-03-14 20:55:18,2025-03-14 21:13:18,116.93,3.0
1331,212,39,Westside,2025-04-03 03:24:07,2025-04-03 04:34:07,64.99,
1332,200,24,Suburbs,2025-03-11 10:00:27,2025-03-11 10:54:27,43.34,4.0
1333,176,33,Westside,2025-03-19 06:35:09,2025-03-19 06:50:09,41.11,3.0
1334,93,17,Uptown,2025-03-20 09:59:39,2025-03-20 10:16:39,62.7,1.0
1335,280,12,Westside,2025-03-27 11:42:50,2025-03-27 13:01:50,59.45,3.0
1336,263,4,Westside,2025-03-30 16:33:54,2025-03-30 17:55:54,99.92,3.0
1337,73,6,Suburbs,2025-04-05 00:32:08,2025-04-05 01:34:08,59.63,1.0
1338,68,23,Westside,2025-03-24 00:33:04,2025-03-24 01:32:04,87.36,5.0
1339,277,25,Eastside,2025-03-10 16:15:20,2025-03-10 17:00:20,25.63,3.0
1340,126,14,Suburbs,2025-03-22 11:39:53,2025-03-22 11:59:53,91.1,
1341,49,25,Downtown,2025-03-10 23:01:21,2025-03-10 23:34:21,26.77,1.0
1342,295,37,Downtown,2025-03-14 06:45:51,2025-03-14 07:58:51,38.67,1.0
1343,59,22,Suburbs,2025-04-08 20:06:57,2025-04-08 20:53:57,119.85,3.0
1344,94,5,Eastside,2025-03-18 16:53:15,2025-03-18 17:15:15,47.91,1.0
1345,22,33,Downtown,2025-03-27 23:49:36,2025-03-28 01:12:36,89.55,1.0
1346,21,44,Eastside,2025-04-08 15:57:29,2025-04-08 16:46:29,77.3,
1347,97,22,Suburbs,2025-03-30 15:08:37,2025-03-30 16:20:37,90.09,5.0
1348,139,5,Eastside,2025-04-05 01:37:15,2025-04-05 03:07:15,13.63,5.0
1349,231,28,Suburbs,2025-03-28 08:22:30,2025-03-28 08:41:30,54.1,
1350,181,28,Downtown,2025-03-15 00:52:57,2025-03-15 02:04:57,98.23,
1351,199,5,Downtown,2025-03-24 22:23:41,2025-03-24 22:48:41,111.2,4.0
1352,202,42,Uptown,2025-03-12 08:10:10,2025-03-12 08:51:10,36.61,5.0
1353,204,4,Suburbs,2025-03-15 21:43:38,2025-03-15 23:06:38,108.91,4.0
1354,278,44,Downtown,2025-03-28 16:04:53,2025-03-28 16:50:53,65.51,1.0
1355,31,20,Eastside,2025-04-08 00:30:24,2025-04-08 01:11:24,86.93,3.0
1356,135,22,Downtown,2025-03-26 21:51:21,2025-03-26 22:18:21,18.26,1.0
1357,257,38,Eastside,2025-03-18 10:24:28,2025-03-18 11:15:28,81.74,1.0
1358,97,4,Uptown,2025-03-29 12:30:26,2025-03-29 13:29:26,29.75,4.0
1359,192,10,Suburbs,2025-04-02 19:59:54,2025-04-02 21:16:54,111.02,5.0
1360,176,6,Uptown,2025-03-14 01:01:53,2025-03-14 02:24:53,60.76,
1361,28,36,Eastside,2025-04-04 16:07:30,2025-04-04 17:20:30,23.03,5.0
1362,33,36,Downtown,2025-04-04 08:02:44,2025-04-04 08:41:44,18.91,1.0
1363,170,10,Westside,2025-04-09 01:27:46,2025-04-09 02:09:46,57.74,3.0
1364,296,20,Uptown,2025-03-25 12:34:59,2025-03-25 13:20:59,40.85,3.0
1365,31,29,Eastside,2025-04-06 01:50:33,2025-04-06 02:22:33,27.95,
1366,228,4,Downtown,2025-03-19 11:25:34,2025-03-19 12:03:34,80.45,4.0
1367,264,20,Eastside,2025-03-12 13:57:12,2025-03-12 14:18:12,105.57,4.0
1368,176,46,Suburbs,2025-04-01 22:51:54,2025-04-01 23:08:54,107.8,3.0
1369,217,40,Downtown,2025-04-07 18:02:39,2025-04-07 18:59:39,58.29,
1370,101,3,Eastside,2025-04-07 01:21:27,2025-04-07 01:53:27,26.65,5.0
1371,109,46,Eastside,2025-03-26 06:00:24,2025-03-26 06:37:24,62.87,1.0
1372,185,9,Eastside,2025-03-29 04:31:08,2025-03-29 05:11:08,107.43,5.0
1373,89,22,Uptown,2025-04-02 13:33:42,2025-04-02 13:48:42,70.39,3.0
1374,60,25,Uptown,2025-03-28 16:54:50,2025-03-28 18:24:50,22.91,2.0
1375,193,8,Uptown,2025-04-08 18:34:42,2025-04-08 19:31:42,22.3,1.0
1376,243,1,Westside,2025-04-08 04:09:26,2025-04-08 05:02:26,98.68,3.0
1377,6,11,Suburbs,2025-04-08 10:18:51,2025-04-08 10:55:51,93.59,3.0
1378,24,28,Westside,2025-03-15 03:23:51,2025-03-15 03:39:51,82.18,2.0
1379,172,45,Suburbs,2025-03-19 09:02:18,2025-03-19 09:43:18,86.61,4.0
1380,272,24,Uptown,2025-03-29 13:23:47,2025-03-29 14:17:47,49.1,
1381,193,16,Suburbs,2025-04-08 19:45:35,2025-04-08 20:30:35,67.8,3.0
1382,261,6,Eastside,2025-04-07 03:19:01,2025-04-07 04:25:01,105.4,4.0
1383,33,27,Westside,2025-03-29 03:27:21,2025-03-29 04:10:21,76.36,5.0
1384,248,47,Uptown,2025-04-05 04:49:19,2025-04-05 05:21:19,75.06,1.0
1385,102,45,Westside,2025-03-12 14:01:08,2025-03-12 14:30:08,30.06,3.0
1386,16,25,Westside,2025-04-08 12:22:37,2025-04-08 12:59:37,95.6,5.0
1387,51,27,Uptown,2025-03-31 21:17:40,2025-03-31 22:13:40,65.76,5.0
1388,294,30,Uptown,2025-03-19 06:09:36,2025-03-19 07:30:36,33.43,
1389,216,38,Westside,2025-03-20 14:36:23,2025-03-20 15:59:23,109.66,4.0
1390,118,5,Eastside,2025-03-20 06:31:38,2025-03-20 07:48:38,104.18,
1391,24,15,Suburbs,2025-03-24 10:31:39,2025-03-24 11:33:39,81.91,4.0
1392,250,6,Suburbs,2025-04-09 12:28:18,2025-04-09 13:48:18,43.73,4.0
1393,71,12,Suburbs,2025-03-18 16:14:38,2025-03-18 17:03:38,103.22,3.0
1394,19,33,Westside,2025-03-16 15:18:31,2025-03-16 16:29:31,61.05,5.0
1395,268,38,Suburbs,2025-03-20 04:50:31,2025-03-20 06:01:31,84.68,3.0
1396,6,4,Uptown,2025-03-11 16:13:15,2025-03-11 17:16:15,118.41,5.0
1397,110,33,Westside,2025-03-13 02:25:24,2025-03-13 03:34:24,103.31,3.0
1398,94,28,Downtown,2025-04-01 17:15:19,2025-04-01 17:36:19,88.75,4.0
1399,232,43,Eastside,2025-03-12 13:59:00,2025-03-12 15:29:00,29.24,1.0
1400,216,14,Westside,2025-03-31 05:47:53,2025-03-31 06:55:53,41.73,1.0
1401,69,24,Suburbs,2025-03-21 03:08:13,2025-03-21 04:09:13,40.24,1.0
1402,27,6,Downtown,2025-04-03 13:47:25,2025-04-03 14:10:25,36.77,1.0
1403,225,20,Uptown,2025-03-30 09:36:53,2025-03-30 10:13:53,39.3,1.0
1404,278,23,Westside,2025-04-05 15:42:00,2025-04-05 15:59:00,95.41,2.0
1405,128,3,Downtown,2025-03-30 00:04:38,2025-03-30 01:27:38,39.99,3.0
1406,272,11,Uptown,2025-04-06 19:53:46,2025-04-06 21:20:46,40.46,4.0
1407,215,38,Westside,2025-03-22 07:39:33,2025-03-22 07:58:33,105.11,4.0
1408,84,19,Eastside,2025-03-31 08:30:33,2025-03-31 09:33:33,64.76,2.0
1409,278,3,Suburbs,2025-03-24 15:05:30,2025-03-24 15:23:30,78.25,4.0
1410,204,35,Westside,2025-04-04 20:31:50,2025-04-04 21:09:50,23.86,1.0
1411,52,26,Suburbs,2025-03-23 23:11:45,2025-03-24 00:04:45,29.1,4.0
1412,229,31,Eastside,2025-04-05 22:48:36,2025-04-05 23:22:36,63.47,2.0
1413,290,36,Eastside,2025-04-06 20:24:01,2025-04-06 20:43:01,53.05,1.0
1414,283,9,Downtown,2025-03-15 07:33:36,2025-03-15 08:56:36,61.62,
1415,278,14,Westside,2025-03-27 23:50:31,2025-03-28 00:50:31,111.37,5.0
1416,254,3,Downtown,2025-04-02 13:33:33,2025-04-02 14:03:33,39.53,5.0
1417,100,37,Eastside,2025-04-04 16:15:06,2025-04-04 17:37:06,77.13,5.0
1418,212,6,Uptown,2025-03-22 01:46:13,2025-03-22 02:54:13,74.54,3.0
1419,32,47,Downtown,2025-03-13 11:38:58,2025-03-13 12:05:58,62.55,3.0
1420,288,15,Eastside,2025-03-24 20:28:42,2025-03-24 20:47:42,64.51,4.0
1421,77,12,Suburbs,2025-03-15 03:04:29,2025-03-15 04:05:29,13.5,
1422,139,30,Suburbs,2025-04-03 16:15:10,2025-04-03 16:36:10,100.79,2.0
1423,166,19,Downtown,2025-04-02 00:41:22,2025-04-02 01:46:22,74.31,2.0
1424,295,8,Westside,2025-03-19 09:49:07,2025-03-19 10:05:07,21.52,3.0
1425,35,40,Downtown,2025-04-07 06:49:32,2025-04-07 07:47:32,63.98,4.0
1426,88,15,Downtown,2025-03-20 15:49:27,2025-03-20 16:07:27,112.01,3.0
1427,26,7,Westside,2025-03-13 03:13:15,2025-03-13 04:24:15,72.88,2.0
1428,222,3,Westside,2025-03-26 07:56:15,2025-03-26 09:21:15,109.5,4.0
1429,27,48,Uptown,2025-03-11 02:19:27,2025-03-11 03:45:27,61.67,5.0
1430,102,19,Westside,2025-03-20 17:10:56,2025-03-20 18:10:56,57.83,4.0
1431,189,50,Downtown,2025-03-17 07:27:39,2025-03-17 08:04:39,21.26,5.0
1432,72,7,Downtown,2025-03-21 16:40:53,2025-03-21 17:23:53,34.24,
1433,70,20,Downtown,2025-03-31 22:24:04,2025-03-31 23:26:04,109.98,
1434,240,46,Westside,2025-03-31 03:40:43,2025-03-31 04:56:43,24.05,5.0
1435,281,31,Downtown,2025-03-21 23:48:02,2025-03-22 00:12:02,44.03,5.0
1436,151,1,Downtown,2025-03-14 03:09:11,2025-03-14 04:17:11,56.46,1.0
1437,207,36,Eastside,2025-03-20 23:15:05,2025-03-21 00:29:05,27.62,4.0
1438,61,10,Downtown,2025-03-28 20:24:28,2025-03-28 21:03:28,104.01,
1439,141,40,Suburbs,2025-03-13 18:52:44,2025-03-13 19:26:44,69.71,4.0
1440,278,5,Downtown,2025-04-04 00:49:14,2025-04-04 01:45:14,67.95,1.0
1441,194,18,Eastside,2025-03-10 20:23:15,2025-03-10 21:11:15,105.01,4.0
1442,280,16,Eastside,2025-03-16 13:57:32,2025-03-16 14:27:32,34.4,5.0
1443,87,21,Eastside,2025-03-21 08:30:26,2025-03-21 09:19:26,53.81,
1444,108,21,Uptown,2025-03-16 03:57:29,2025-03-16 05:21:29,118.45,1.0
1445,255,36,Eastside,2025-03-31 13:57:08,2025-03-31 15:06:08,29.16,3.0
1446,19,20,Downtown,2025-03-18 16:22:54,2025-03-18 17:12:54,13.87,2.0
1447,141,15,Suburbs,2025-03-25 21:09:44,2025-03-25 22:15:44,52.66,1.0
1448,38,23,Suburbs,2025-03-25 08:24:58,2025-03-25 09:28:58,15.14,2.0
1449,175,9,Uptown,2025-03-22 20:39:43,2025-03-22 21:12:43,27.77,3.0
1450,150,45,Downtown,2025-04-04 04:23:14,2025-04-04 04:59:14,34.49,5.0
1451,100,29,Downtown,2025-03-12 01:20:14,2025-03-12 02:06:14,32.59,
1452,139,20,Westside,2025-03-22 04:41:06,2025-03-22 05:27:06,29.79,5.0
1453,276,45,Westside,2025-04-04 14:26:33,2025-04-04 15:09:33,91.8,2.0
1454,300,27,Downtown,2025-04-05 23:02:37,2025-04-06 00:21:37,33.86,
1455,19,6,Eastside,2025-03-13 14:56:12,2025-03-13 15:51:12,85.17,1.0
1456,112,48,Downtown,2025-03-21 18:12:08,2025-03-21 19:07:08,96.93,2.0
1457,40,13,Suburbs,2025-03-22 03:03:16,2025-03-22 04:06:16,112.43,3.0
1458,69,15,Eastside,2025-04-07 11:19:55,2025-04-07 11:38:55,101.83,2.0
1459,284,31,Uptown,2025-04-01 08:48:13,2025-04-01 09:53:13,14.67,2.0
1460,245,46,Uptown,2025-03-10 16:29:49,2025-03-10 17:52:49,20.45,3.0
1461,73,24,Westside,2025-03-10 18:21:38,2025-03-10 19:15:38,89.4,4.0
1462,281,47,Suburbs,2025-04-01 05:19:24,2025-04-01 06:49:24,118.76,2.0
1463,181,37,Westside,2025-03-30 08:28:52,2025-03-30 09:08:52,31.87,5.0
1464,189,18,Eastside,2025-03-20 00:42:24,2025-03-20 02:08:24,76.41,
1465,125,7,Uptown,2025-04-07 05:08:46,2025-04-07 05:42:46,10.24,1.0
1466,58,16,Suburbs,2025-03-23 23:01:51,2025-03-24 00:09:51,32.18,2.0
1467,221,35,Westside,2025-03-23 09:56:04,2025-03-23 10:23:04,101.49,2.0
1468,168,38,Eastside,2025-04-03 13:43:18,2025-04-03 14:04:18,88.72,2.0
1469,90,43,Downtown,2025-04-06 18:32:00,2025-04-06 19:43:00,64.26,3.0
1470,34,20,Downtown,2025-03-31 08:23:39,2025-03-31 09:14:39,106.07,4.0
1471,168,41,Suburbs,2025-03-12 20:58:15,2025-03-12 21:28:15,110.67,5.0
1472,104,17,Uptown,2025-03-11 16:57:50,2025-03-11 18:04:50,37.04,5.0
1473,270,50,Downtown,2025-03-25 16:05:21,2025-03-25 17:18:21,116.84,2.0
1474,209,29,Eastside,2025-03-31 12:42:19,2025-03-31 13:54:19,70.55,
1475,85,27,Uptown,2025-03-16 14:55:15,2025-03-16 15:55:15,77.95,5.0
1476,31,5,Uptown,2025-03-29 02:07:47,2025-03-29 03:01:47,112.67,5.0
1477,97,4,Westside,2025-03-12 18:16:14,2025-03-12 18:31:14,49.0,
1478,296,28,Eastside,2025-03-22 07:40:39,2025-03-22 08:24:39,25.87,
1479,263,29,Uptown,2025-04-08 14:19:09,2025-04-08 14:41:09,43.24,4.0
1480,265,30,Downtown,2025-03-17 13:49:07,2025-03-17 15:09:07,56.57,4.0
1481,80,7,Westside,2025-04-07 16:38:26,2025-04-07 17:02:26,21.75,2.0
1482,247,50,Suburbs,2025-04-06 17:28:18,2025-04-06 18:53:18,49.48,4.0
1483,176,48,Uptown,2025-04-03 11:19:40,2025-04-03 12:07:40,96.61,
1484,280,47,Suburbs,2025-03-27 19:01:10,2025-03-27 19:44:10,84.83,2.0
1485,100,32,Downtown,2025-03-20 07:51:27,2025-03-20 08:57:27,31.66,5.0
1486,162,26,Westside,2025-03-19 05:49:48,2025-03-19 07:13:48,117.88,2.0
1487,85,33,Suburbs,2025-03-22 22:21:43,2025-03-22 23:46:43,60.06,5.0
1488,110,48,Eastside,2025-04-07 14:26:34,2025-04-07 15:22:34,111.89,3.0
1489,9,9,Suburbs,2025-03-21 10:57:08,2025-03-21 11:26:08,36.98,4.0
1490,236,29,Uptown,2025-03-19 16:43:50,2025-03-19 17:21:50,96.01,
1491,56,6,Downtown,2025-03-23 02:35:39,2025-03-23 03:07:39,59.12,5.0
1492,209,8,Suburbs,2025-04-08 18:05:25,2025-04-08 19:27:25,52.9,5.0
1493,135,14,Downtown,2025-03-23 12:48:16,2025-03-23 13:25:16,112.43,1.0
1494,162,47,Westside,2025-03-17 15:39:26,2025-03-17 16:43:26,71.93,
1495,35,16,Westside,2025-03-19 16:42:56,2025-03-19 18:10:56,14.86,5.0
1496,97,1,Uptown,2025-03-11 12:57:43,2025-03-11 13:28:43,88.02,1.0
1497,86,41,Downtown,2025-04-03 21:55:07,2025-04-03 22:55:07,104.92,5.0
1498,10,26,Westside,2025-03-28 15:29:25,2025-03-28 15:48:25,95.25,1.0
1499,41,49,Suburbs,2025-03-19 11:37:17,2025-03-19 12:25:17,42.29,3.0
1500,58,21,Westside,2025-03-30 22:59:01,2025-03-31 00:02:01,28.91,
1501,115,2,Eastside,2025-03-30 23:51:52,2025-03-31 01:18:52,119.19,5.0
1502,217,44,Eastside,2025-04-02 02:35:59,2025-04-02 02:57:59,116.61,
1503,101,22,Eastside,2025-03-22 09:07:50,2025-03-22 10:19:50,42.4,1.0
1504,150,29,Suburbs,2025-04-08 00:44:01,2025-04-08 01:38:01,116.49,
1505,173,42,Westside,2025-03-20 15:51:23,2025-03-20 16:51:23,14.93,3.0
1506,296,49,Downtown,2025-03-30 03:20:43,2025-03-30 04:30:43,81.12,4.0
1507,4,4,Eastside,2025-03-15 04:57:15,2025-03-15 06:06:15,44.64,4.0
1508,156,3,Eastside,2025-03-15 08:03:41,2025-03-15 08:20:41,72.54,2.0
1509,5,16,Suburbs,2025-03-30 06:35:52,2025-03-30 07:06:52,65.05,5.0
1510,281,9,Eastside,2025-03-27 18:43:58,2025-03-27 19:39:58,27.15,1.0
1511,267,12,Eastside,2025-03-11 05:11:08,2025-03-11 06:06:08,21.43,3.0
1512,284,13,Uptown,2025-03-20 07:48:31,2025-03-20 08:19:31,33.05,
1513,193,14,Westside,2025-03-16 22:22:53,2025-03-16 22:47:53,33.49,2.0
1514,276,35,Eastside,2025-03-12 06:41:14,2025-03-12 07:01:14,70.57,
1515,221,23,Downtown,2025-03-12 12:53:19,2025-03-12 13:40:19,110.32,4.0
1516,219,5,Downtown,2025-04-07 00:36:19,2025-04-07 01:00:19,116.21,
1517,293,12,Westside,2025-04-07 11:55:12,2025-04-07 12:46:12,77.22,2.0
1518,245,6,Uptown,2025-03-13 05:47:55,2025-03-13 06:24:55,99.98,3.0
1519,114,38,Uptown,2025-03-20 03:14:22,2025-03-20 04:36:22,104.54,5.0
1520,118,19,Downtown,2025-03-20 11:30:09,2025-03-20 12:36:09,36.04,1.0
1521,3,42,Downtown,2025-03-13 00:58:19,2025-03-13 02:20:19,64.19,5.0
1522,88,16,Eastside,2025-04-01 21:59:18,2025-04-01 23:25:18,98.77,3.0
1523,27,41,Westside,2025-04-09 11:01:16,2025-04-09 11:37:16,55.55,5.0
1524,257,5,Eastside,2025-03-23 03:12:26,2025-03-23 03:29:26,80.47,4.0
1525,200,13,Westside,2025-03-28 12:56:42,2025-03-28 14:24:42,103.72,
1526,193,10,Westside,2025-03-14 05:27:02,2025-03-14 05:43:02,50.63,4.0
1527,168,21,Suburbs,2025-03-17 16:24:22,2025-03-17 17:25:22,72.23,5.0
1528,151,37,Westside,2025-03-22 05:42:39,2025-03-22 06:23:39,39.13,
1529,114,37,Uptown,2025-03-18 00:01:53,2025-03-18 00:43:53,80.2,4.0
1530,60,10,Westside,2025-03-12 08:18:11,2025-03-12 09:12:11,87.69,5.0
1531,139,15,Suburbs,2025-04-03 13:57:29,2025-04-03 14:23:29,90.24,3.0
1532,100,45,Suburbs,2025-03-13 02:12:45,2025-03-13 03:04:45,116.64,
1533,183,23,Downtown,2025-03-29 00:21:24,2025-03-29 01:45:24,54.59,4.0
1534,181,11,Suburbs,2025-03-29 04:54:45,2025-03-29 05:21:45,71.58,3.0
1535,139,7,Downtown,2025-03-11 05:15:31,2025-03-11 05:35:31,66.94,
1536,18,26,Uptown,2025-03-29 07:16:36,2025-03-29 08:40:36,104.73,2.0
1537,30,7,Suburbs,2025-03-20 14:17:30,2025-03-20 15:11:30,18.18,3.0
1538,96,14,Eastside,2025-03-28 20:29:19,2025-03-28 20:56:19,117.34,5.0
1539,171,39,Uptown,2025-04-02 03:09:28,2025-04-02 03:33:28,87.78,4.0
1540,61,39,Eastside,2025-03-17 12:07:46,2025-03-17 13:21:46,74.57,2.0
1541,17,15,Eastside,2025-03-11 15:53:06,2025-03-11 16:15:06,15.65,2.0
1542,163,28,Downtown,2025-04-04 06:18:28,2025-04-04 06:54:28,79.59,3.0
1543,171,4,Eastside,2025-03-12 15:52:30,2025-03-12 16:41:30,115.53,4.0
1544,139,2,Suburbs,2025-04-07 09:48:38,2025-04-07 10:48:38,91.55,
1545,111,46,Westside,2025-04-07 02:21:32,2025-04-07 03:15:32,106.48,1.0
1546,4,11,Downtown,2025-04-02 22:27:44,2025-04-02 23:48:44,49.96,1.0
1547,82,31,Eastside,2025-04-04 00:44:15,2025-04-04 01:14:15,114.41,2.0
1548,203,6,Uptown,2025-03-28 22:57:25,2025-03-29 00:26:25,84.32,2.0
1549,280,49,Downtown,2025-04-02 21:47:29,2025-04-02 22:14:29,86.83,2.0
1550,273,21,Downtown,2025-03-21 00:35:43,2025-03-21 01:26:43,106.57,4.0
1551,30,29,Westside,2025-03-25 21:32:15,2025-03-25 21:55:15,50.14,4.0
1552,165,35,Westside,2025-04-03 01:35:19,2025-04-03 02:22:19,53.15,5.0
1553,147,39,Uptown,2025-03-11 13:59:38,2025-03-11 14:43:38,61.52,2.0
